id,original_title,genres1
1624,Liar Liar,Comedy
686,Contact,Drama
9769,Lolita,Drama
11975,The Rainmaker,Drama
4824,The Jackal,Action
9574,Flubber,Comedy
10003,The Saint,Thriller
8834,Conspiracy Theory,Action
9772,Air Force One,Action
586,Wag the Dog,Comedy
2898,As Good as It Gets,Comedy
2163,Breakdown,Drama
978,Seven Years in Tibet,History
8874,"My Best Friend's Wedding",Comedy
4995,Boogie Nights,Drama
638,Lost Highway,Drama
9770,Mad City,Action
1281,Bean,Comedy
4477,"The Devil's Own",Crime
9437,Kiss the Girls,Drama
66,Absolute Power,Crime
11419,Vegas Vacation,Comedy
10155,U Turn,Thriller
4961,Mimic,Fantasy
6072,One Eight Seven,Drama
10336,Spawn,Action
431,Cube,Thriller
9746,Kundun,Drama
9922,The Postman,Drama
4421,G.I. Jane,Action
11015,The Relic,Horror
14289,Fire Down Below,Action
6283,MouseHunt,Comedy
10217,The Sweet Hereafter,Drama
2142,Cop Land,Action
16052,Selena,Documentary
6116,Spice World - The Movie,Adventure
68924,The Ice Storm,Drama
20737,Air Bud,Comedy
24662,"Cats Don't Dance",Animation
9823,Mortal Kombat: Annihilation,Action
8860,Metro,Action
10351,Wishmaster,Horror
10371,For Richer or Poorer,Comedy
6499,Turbo: A Power Rangers Movie,Action
9414,The Man Who Knew Too Little,Comedy
34314,Turbulence,Action
8854,Steel,Science Fiction
9403,Private Parts,Comedy
12628,Playing God,Drama
9413,Picture Perfect,Comedy
50512,Anna Karenina,Drama
34309,Most Wanted,Action
8197,Midnight in the Garden of Good and Evil,Crime
9406,An American Werewolf in Paris,Horror
11831,Amistad,Drama
31662,Affliction,Drama
25624,Rosewood,Drama
330,The Lost World: Jurassic Park,Adventure
10871,Switchback,Action
39385,La vérité si je mens !,Comedy
13852,The Castle,Drama
109445,Frozen,Animation
49047,Gravity,Science Fiction
76338,Thor: The Dark World,Action
68721,Iron Man 3,Action
75656,Now You See Me,Thriller
101299,The Hunger Games: Catching Fire,Science Fiction
106646,The Wolf of Wall Street,Crime
68726,Pacific Rim,Action
75612,Oblivion,Action
57158,The Hobbit: The Desolation of Smaug,Adventure
49521,Man of Steel,Action
152601,Her,Romance
93456,Despicable Me 2,Animation
54138,Star Trek Into Darkness,Action
76203,12 Years a Slave,Drama
87421,Riddick,Science Fiction
138843,The Conjuring,Horror
64682,The Great Gatsby,Drama
68724,Elysium,Science Fiction
47964,A Good Day to Die Hard,Action
158015,The Purge,Science Fiction
62211,Monsters University,Animation
72190,World War Z,Action
116745,The Secret Life of Walter Mitty,Adventure
80274,"Ender's Game",Science Fiction
138832,"We're the Millers",Comedy
136400,2 Guns,Action
96721,Rush,Drama
72559,G.I. Joe: Retaliation,Adventure
86829,Inside Llewyn Davis,Drama
117263,Olympus Has Fallen,Action
76285,Percy Jackson: Sea of Monsters,Adventure
146233,Prisoners,Drama
168672,American Hustle,Drama
82654,Warm Bodies,Horror
60304,Hansel & Gretel: Witch Hunters,Fantasy
64686,47 Ronin,Action
123553,The Mortal Instruments: City of Bones,Action
116711,Epic,Animation
193756,Lone Survivor,Action
152532,Dallas Buyers Club,Drama
49524,R.I.P.D.,Fantasy
151960,Planes,Animation
122081,Spring Breakers,Drama
158011,The Call,Thriller
109428,Evil Dead,Horror
137093,Last Vegas,Comedy
112205,The Family,Crime
97367,The Place Beyond the Pines,Drama
109418,Grown Ups 2,Comedy
109439,The Hangover Part III,Comedy
49519,The Croods,Adventure
204082,Homefront,Action
107846,Escape Plan,Action
133805,Carrie,Drama
109424,Captain Phillips,Action
109091,The Counselor,Thriller
117251,White House Down,Action
198277,Begin Again,Comedy
87567,The Big Wedding,Comedy
209189,Life of Crime,Comedy
81005,Jack the Giant Slayer,Action
146238,Runner Runner,Crime
70074,Bullet to the Head,Action
212716,What If,Drama
146239,Delivery Man,Comedy
109414,This Is the End,Action
208134,Jackass Presents: Bad Grandpa,Comedy
119283,Parker,Action
82700,After Earth,Science Fiction
136795,The Heat,Action
140823,Saving Mr. Banks,Comedy
59859,Kick-Ass 2,Action
157547,Oculus,Horror
57201,The Lone Ranger,Action
82682,Gangster Squad,Crime
109431,Identity Thief,Comedy
86825,Stoker,Drama
152747,All Is Lost,Action
76617,Texas Chainsaw 3D,Horror
157386,The Spectacular Now,Comedy
68727,Trance,Thriller
109443,Anchorman 2: The Legend Continues,Comedy
68728,Oz: The Great and Powerful,Fantasy
77950,Turbo,Animation
136418,Redemption,Action
134374,Pain & Gain,Thriller
72710,The Host,Action
87516,Oldboy,Drama
130150,Labor Day,Drama
132232,Mama,Horror
169881,The Physician,Adventure
144340,Admission,Comedy
132363,The Butler,Drama
87818,Movie 43,Comedy
107811,21 & Over,Comedy
68179,Escape from Planet Earth,Animation
64807,Grudge Match,Comedy
205601,Belle,Drama
106747,Machete Kills,Action
112949,Safe Haven,Romance
209403,Bad Words,Comedy
96936,The Bling Ring,Drama
169209,Empire State,Action
119675,Behind the Candelabra,Drama
109451,Cloudy with a Chance of Meatballs 2,Animation
160588,Blue Jasmine,Comedy
192145,Third Person,Drama
139038,A Haunted House,Comedy
77987,Only God Forgives,Drama
109421,Side Effects,Thriller
152742,La migliore offerta,Drama
124459,The Incredible Burt Wonderstone,Comedy
103731,Mud,Drama
111190,Adore,Drama
127560,The Railway Man,Drama
98357,Broken City,Thriller
77951,Walking With Dinosaurs,Animation
123109,No One Lives,Horror
93828,Welcome to the Punch,Action
109491,Beautiful Creatures,Fantasy
199373,The Frozen Ground,Thriller
77931,The Smurfs 2,Fantasy
152599,The Immigrant,Drama
109410,42,Drama
77805,Lovelace,Drama
147773,The Way Way Back,Comedy
162903,The Fifth Estate,Drama
227707,The Adventurer: The Curse of the Midas Box,Fantasy
190955,Blood Ties,Thriller
76170,The Wolverine,Action
134411,Snitch,Thriller
175574,Free Birds,Animation
129670,Nebraska,Drama
4258,Scary Movie 5,Comedy
76544,Man of Tai Chi,Action
175528,Baggage Claim,Comedy
152737,August: Osage County,Comedy
132344,Before Midnight,Romance
227348,Paranormal Activity: The Marked Ones,Horror
115782,Jobs,Drama
145135,Dark Skies,Science Fiction
157360,In a World...,Comedy
115348,Paranoia,Drama
80920,Repentance,Horror
164457,Out of the Furnace,Thriller
129139,The To Do List,Comedy
82992,Fast & Furious 6,Action
109417,Battle of the Year,Music
145197,Upstream Color,Drama
172391,Khumba,Animation
160768,Jimmy P.,Drama
175541,Black Nativity,Drama
211067,The Sacrament,Mystery
158916,Sweetwater,Western
152259,Phantom,Thriller
199534,Wolf Creek 2,Horror
193613,Metallica: Through the Never,Music
59981,"Legends of Oz: Dorothy's Return",Animation
156711,Austenland,Comedy
87499,The East,Drama
146304,The Best Man Holiday,Comedy
157841,The Young and Prodigious T.S. Spivet,Adventure
109729,The Canyons,Thriller
212769,Make Your Move,Music
214086,The Face of Love,Drama
209262,Parkland,History
146203,The Last Exorcism Part II,Horror
127373,What Maisie Knew,Drama
192136,Mandela: Long Walk to Freedom,Drama
205220,Philomena,Drama
217708,Hross í oss,Drama
118289,Diana,Drama
232175,Gimme Shelter,Drama
146227,Getaway,Action
190754,On the Job,Action
209901,Nothing Left to Fear,Horror
176124,Home Run,Drama
116741,The Internship,Comedy
203793,Сталинград,War
105,Back to the Future,Adventure
2108,The Breakfast Club,Comedy
526,Ladyhawke,Adventure
9355,Mad Max Beyond Thunderdome,Action
707,A View to a Kill,Adventure
11976,Legend,Action
9340,The Goonies,Adventure
10014,"A Nightmare on Elm Street Part 2: Freddy's Revenge",Horror
1369,Rambo: First Blood Part II,Action
606,Out of Africa,Drama
1374,Rocky IV,Drama
10957,The Black Cauldron,Animation
873,The Color Purple,Drama
10999,Commando,Action
9838,"King Solomon's Mines",Action
10925,The Return of the Living Dead,Comedy
9281,Witness,Crime
11797,Fright Night,Horror
9626,Red Sonja,Adventure
8408,Day of the Dead,Horror
15196,Clue: The Movie,Comedy
9731,Friday the 13th: A New Beginning,Horror
13764,Santa Claus: The Movie,Adventure
10849,The Purple Rose of Cairo,Fantasy
10303,The Jewel of the Nile,Action
1694,Re-Animator,Science Fiction
23919,"Porky's Revenge",Comedy
10843,After Hours,Comedy
5683,"Pee-wee's Big Adventure",Adventure
11064,"Brewster's Millions",Comedy
8130,Desperately Seeking Susan,Drama
11893,Runaway Train,Action
13155,Return to Oz,Adventure
27064,Mishima: A Life in Four Chapters,Drama
19064,Once Bitten,Horror
13938,The Last Dragon,Action
9872,Explorers,Adventure
49370,Perfect,Drama
11338,Into the Night,Comedy
11240,My Beautiful Laundrette,Drama
12764,Missing in Action 2: The Beginning,Action
674,Harry Potter and the Goblet of Fire,Adventure
272,Batman Begins,Action
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",Adventure
752,V for Vendetta,Action
187,Sin City,Action
118,Charlie and the Chocolate Factory,Adventure
1895,Star Wars: Episode III - Revenge of the Sith,Science Fiction
7453,"The Hitchhiker's Guide to the Galaxy",Adventure
1635,The Island,Action
953,Madagascar,Family
9738,Fantastic Four,Action
561,Constantine,Drama
9522,Wedding Crashers,Comedy
8202,Æon Flux,Action
10022,The Pacifier,Action
74,War of the Worlds,Adventure
1904,Memoirs of a Geisha,Drama
6957,The 40 Year Old Virgin,Comedy
9982,Chicken Little,Animation
8488,Hitch,Comedy
9335,Transporter 2,Action
11283,Nanny McPhee,Fantasy
1495,Kingdom of Heaven,Drama
4379,Monster-in-Law,Comedy
254,King Kong,Adventure
4551,Be Cool,Comedy
11968,Into the Blue,Action
4348,Pride & Prejudice,Drama
142,Brokeback Mountain,Drama
9928,Robots,Animation
11679,xXx: State of the Union,Action
9779,The Sisterhood of the Traveling Pants,Drama
787,Mr. & Mrs. Smith,Action
1656,The Legend of Zorro,Action
1830,Lord of War,Crime
6795,Zathura: A Space Adventure,Family
9947,Elektra,Action
3933,Corpse Bride,Romance
533,The Curse of the Were-Rabbit,Adventure
2800,Rumor Has It...,Comedy
9667,The Jacket,Drama
25,Jarhead,Drama
16320,Serenity,Science Fiction
215,Saw II,Horror
9007,Just Like Heaven,Comedy
11451,Herbie Fully Loaded,Comedy
9621,Elizabethtown,Comedy
8292,Four Brothers,Action
1690,Hostel,Horror
5236,Kiss Kiss Bang Bang,Action
921,Cinderella Man,Romance
116,Match Point,Drama
10982,Hoodwinked!,Animation
11096,Hide and Seek,Horror
9722,Bewitched,Comedy
8814,Doom,Action
9641,Cheaper by the Dozen 2,Adventure
11431,Fever Pitch,Comedy
11648,Must Love Dogs,Comedy
9777,Proof,Drama
179,The Interpreter,Action
4442,The Brothers Grimm,Adventure
1947,An Unfinished Life,Drama
2026,Hostage,Mystery
6519,The Dukes of Hazzard,Action
612,Munich,Drama
8643,The Exorcism of Emily Rose,Crime
9388,Thank You for Smoking,Comedy
11453,Deuce Bigalow: European Gigolo,Comedy
231,Syriana,Drama
8999,Derailed,Drama
257,Oliver Twist,Crime
9913,The Skeleton Key,Drama
5289,Chaos,Drama
6439,Racing Stripes,Comedy
3291,"Good Night, and Good Luck.",Drama
7214,Coach Carter,Drama
59,A History of Violence,Drama
10065,The Amityville Horror,Horror
7552,Fun with Dick and Jane,Comedy
10027,Unleashed,Action
7233,Rebound,Comedy
11638,Guess Who,Comedy
9687,Keeping Mum,Comedy
9910,Two for the Money,Comedy
7873,Harsh Times,Crime
9315,Flightplan,Thriller
8978,Assault on Precinct 13,Thriller
308,Broken Flowers,Comedy
6963,The Weather Man,Comedy
9885,Wolf Creek,Horror
11683,Land of the Dead,Horror
69,Walk the Line,Drama
8976,A Lot Like Love,Comedy
10060,"Get Rich or Die Tryin'",Drama
9981,Kicking & Screaming,Romance
14517,MirrorMask,Adventure
10012,Cursed,Horror
8066,Stay,Mystery
13374,Ice Princess,Comedy
9291,The Longest Yard,Comedy
7553,Waiting...,Comedy
11637,Are We There Yet?,Comedy
10077,A Sound of Thunder,Thriller
791,The Fog,Horror
10048,Stealth,Action
6961,The Wedding Date,Comedy
168705,BloodRayne,Action
7364,Sahara,Action
9515,The Matador,Action
398,Capote,Crime
14175,Valiant,Animation
1985,The Constant Gardener,Drama
2652,Hard Candy,Drama
10066,House of Wax,Horror
13922,The Great Raid,Action
9923,Domino,Action
14177,Beauty Shop,Comedy
14199,The Adventures of Sharkboy and Lavagirl,Adventure
15487,The Greatest Game Ever Played,Drama
8053,The Three Burials of Melquiades Estrada,Adventure
10092,Cry_Wolf,Horror
9763,Goal!: The Dream Begins,Drama
11804,White Noise,Drama
9270,Brick,Drama
12700,Dominion: Prequel to the Exorcist,Horror
11400,The New World,Drama
1951,Manderlay,Drama
11459,Sky High,Adventure
9813,The Quiet,Drama
11460,Red Eye,Horror
340,Everything is Illuminated,Comedy
17113,The Ballad of Jack and Rose,Drama
13499,"Yours, Mine & Ours",Comedy
9899,The Producers,Comedy
14375,Romanzo criminale,Drama
10476,Hustle & Flow,Drama
546,Transamerica,Drama
12142,Alone in the Dark,Action
8968,Boogeyman,Thriller
1826,Les Poupées Russes,Comedy
9042,The Cave,Action
1833,Rent,Comedy
10707,The Squid and the Whale,Comedy
12228,Inside Deep Throat,Documentary
18882,Man-Thing,Action
16411,Tau man ji D,Action
10263,Tamara,Fantasy
2610,Shopgirl,Comedy
9701,North Country,Drama
15624,Conversations with Other Women,Drama
7870,Down in the Valley,Drama
23478,Mozart and the Whale,Comedy
13341,Bad News Bears,Comedy
17880,Because of Winn-Dixie,Comedy
9787,Lords of Dogtown,Drama
16608,The Proposition,Action
9700,The Lost City,Drama
9009,Dark Water,Drama
292,"Dave Chappelle's Block Party",Comedy
24618,Bee Season,Drama
49081,Maurice Richard,Drama
868,Tsotsi,Crime
834,Underworld: Evolution,Fantasy
58,"Pirates of the Caribbean: Dead Man's Chest",Adventure
920,Cars,Animation
36557,Casino Royale,Adventure
591,The Da Vinci Code,Thriller
9762,Step Up,Music
950,Ice Age: The Meltdown,Animation
956,Mission: Impossible III,Adventure
350,The Devil Wears Prada,Comedy
1422,The Departed,Drama
1581,The Holiday,Comedy
1124,The Prestige,Drama
1593,Night at the Museum,Action
1164,Babel,Drama
9693,Children of Men,Drama
1452,Superman Returns,Adventure
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
9339,Click,Comedy
9767,The Break-Up,Romance
388,Inside Man,Crime
7518,Over the Hedge,Comedy
1427,Perfume: The Story of a Murderer,Crime
1372,Blood Diamond,Drama
1948,Crank,Action
186,Lucky Number Slevin,Drama
9036,Eight Below,Adventure
9286,Final Destination 3,Horror
588,Silent Hill,Horror
9655,"She's the Man",Comedy
1381,The Fountain,Drama
9836,Happy Feet,Music
1246,Rocky Balboa,Drama
11619,Flushed Away,Adventure
9904,The Wild,Family
7551,Déjà Vu,Action
2486,Eragon,Fantasy
2044,The Lake House,Romance
4257,Scary Movie 4,Comedy
9297,Monster House,Animation
6877,Failure to Launch,Comedy
1579,Apocalypto,Thriller
9906,The Ant Bully,Fantasy
9792,The Hills Have Eyes,Horror
10025,Just My Luck,Comedy
1247,The Good Shepherd,Drama
9920,Ultraviolet,Science Fiction
82,Miami Vice,Action
9293,John Tucker Must Die,Comedy
9044,Tristan & Isolde,Drama
3683,Flags of Our Fathers,War
1378,Shortbus,Romance
9975,Curious George,Adventure
9708,The Wicker Man,Mystery
7516,"Smokin' Aces",Action
9530,RV,Comedy
11170,We Are Marshall,Drama
1491,The Illusionist,Fantasy
9988,Beerfest,Comedy
1441,The Contract,Drama
1717,"All the King's Men",Drama
11565,"Big Momma's House 2",Comedy
3093,Basic Instinct 2,Crime
2295,Clerks II,Comedy
9718,Talladega Nights: The Ballad of Ricky Bobby,Comedy
1402,The Pursuit of Happyness,Drama
1887,Marie Antoinette,Drama
9959,Freedomland,Drama
1523,The Last King of Scotland,Drama
214,Saw III,Horror
7512,Idiocracy,Adventure
9353,Nacho Libre,Comedy
9676,The Black Dahlia,Drama
503,Poseidon,Adventure
9310,American Dreamz,Comedy
18615,Fur: An Imaginary Portrait of Diane Arbus,Drama
1819,"You, Me and Dupree",Comedy
773,Little Miss Sunshine,Comedy
9072,Little Man,Comedy
9794,Employee of the Month,Comedy
806,The Omen,Drama
1251,Letters from Iwo Jima,Action
3509,A Scanner Darkly,Animation
1262,Stranger Than Fiction,Comedy
1852,World Trade Center,Drama
9726,A Good Year,Comedy
313,Snow Cake,Romance
37725,It’s a Boy Girl Thing,Comedy
10073,Date Movie,Comedy
9788,Accepted,Comedy
7484,Open Season,Adventure
9907,Barnyard,Animation
9828,Unknown,Crime
1125,Dreamgirls,Drama
326,Snakes on a Plane,Horror
8998,Friends with Money,Drama
12094,Jackass Number Two,Action
4643,The Guardian,Action
4723,Southland Tales,Action
9615,The Fast and the Furious: Tokyo Drift,Action
13967,Miss Potter,Drama
9682,Pulse,Horror
7874,Black Snake Moan,Drama
11515,"Goya's Ghosts",Drama
9903,The Hoax,Comedy
8975,The Marine,Action
7510,Running with Scissors,Drama
10067,The Shaggy Dog,Comedy
9978,Stormbreaker,Adventure
16781,"Madea's Family Reunion",Drama
9986,"Charlotte's Web",Comedy
12763,Take the Lead,Music
14113,Zoom,Fantasy
14191,Aquamarine,Fantasy
9952,Rescue Dawn,Adventure
1116,The Wind That Shakes the Barley,Drama
2207,16 Blocks,Action
512,Scoop,Comedy
17379,Last Holiday,Adventure
1259,Notes on a Scandal,Drama
9829,United 93,Drama
13185,Kidulthood,Drama
9053,DOA: Dead or Alive,Adventure
1165,The Queen,Drama
5820,The Sentinel,Action
182,The Good German,War
9664,Flyboys,Action
7304,Running Scared,Action
13668,Catch and Release,Comedy
1975,The Grudge 2,Horror
13197,10th & Wolf,Action
9754,Firewall,Thriller
13249,Seraphim Falls,Western
13075,Sherrybaby,Drama
13495,Alatriste,Action
2179,Tenacious D in The Pick of Destiny,Comedy
9895,Man of the Year,Comedy
9954,The Covenant,Action
10053,When a Stranger Calls,Horror
9672,Infamous,Drama
12795,Another Gay Movie,Comedy
14194,Dhoom 2,Drama
9656,Black Christmas,Horror
5172,The Astronaut Farmer,Adventure
10288,Fido,Romance
13960,ATL,Drama
12526,Bug,Horror
9697,Lady in the Water,Drama
9766,Gridiron Gang,Action
18925,Facing the Giants,Drama
8618,The History Boys,Comedy
16727,The Namesake,Drama
1781,An Inconvenient Truth,Documentary
9809,"Let's Go to Prison",Comedy
11798,This Is England,Drama
9842,School for Scoundrels,Comedy
13275,Annapolis,Drama
2016,Indigènes,Drama
14012,Flicka,Drama
10069,Stay Alive,Horror
10093,The Return,Drama
14064,Ten Canoes,Adventure
36668,X-Men: The Last Stand,Adventure
13508,Who Killed the Electric Car?,Documentary
13751,Akeelah and the Bee,Drama
9958,Trailer Park Boys: The Movie,Action
16083,First Snow,Drama
14799,For Your Consideration,Comedy
13484,The Foot Fist Way,Comedy
13856,Special,Drama
673,Harry Potter and the Prisoner of Azkaban,Adventure
393,Kill Bill: Vol. 2,Action
9801,Bridget Jones: The Edge of Reason,Comedy
38,Eternal Sunshine of the Spotless Mind,Science Fiction
11036,The Notebook,Romance
9806,The Incredibles,Action
2502,The Bourne Supremacy,Action
652,Troy,War
2059,National Treasure,Adventure
2048,"I, Robot",Action
1824,50 First Dates,Comedy
10625,Mean Girls,Comedy
7131,Van Helsing,Horror
1487,Hellboy,Fantasy
5255,The Polar Express,Animation
809,Shrek 2,Adventure
1954,The Butterfly Effect,Science Fiction
1577,Resident Evil: Apocalypse,Horror
163,"Ocean's Twelve",Thriller
693,Meet the Fockers,Comedy
435,The Day After Tomorrow,Action
2567,The Aviator,Drama
1538,Collateral,Drama
747,Shaun of the Dead,Horror
36648,Blade: Trinity,Science Fiction
594,The Terminal,Comedy
11774,"Lemony Snicket's A Series of Unfortunate Events",Adventure
70,Million Dollar Baby,Drama
8920,Garfield,Animation
10555,Shark Tale,Animation
5137,Sky Captain and the World of Tomorrow,Mystery
11836,The SpongeBob SquarePants Movie,Animation
1640,Crash,Drama
8699,Anchorman: The Legend of Ron Burgundy,Comedy
10096,13 Going On 30,Comedy
14442,Ella Enchanted,Fantasy
10591,The Girl Next Door,Comedy
866,Finding Neverland,Drama
11247,A Cinderella Story,Comedy
395,AVP: Alien vs. Predator,Adventure
9472,DodgeBall: A True Underdog Story,Comedy
10045,Banlieue 13,Action
1966,Alexander,War
11282,Harold & Kumar Go to White Castle,Comedy
176,Saw,Horror
558,Spider-Man 2,Action
9352,EuroTrip,Comedy
9509,Man on Fire,Action
5966,Along Came Polly,Comedy
2288,Closer,Drama
7220,The Punisher,Action
314,Catwoman,Action
27,9 Songs,Drama
924,Dawn of the Dead,Fantasy
9477,King Arthur,Adventure
2789,The Chronicles of Riddick,Adventure
2539,Spanglish,Comedy
1586,Secret Window,Thriller
4836,Layer Cake,Drama
10589,After the Sunset,Action
14623,Thunderbirds,Action
11130,The Princess Diaries 2: Royal Engagement,Comedy
10733,The Alamo,Western
80,Before Sunset,Drama
1970,The Grudge,Horror
9759,Cellular,Action
14462,The Manchurian Candidate,Drama
4553,The Machinist,Thriller
11249,Seed of Chucky,Comedy
11045,Taxi,Thriller
8849,Alfie,Comedy
4380,Shall We Dance?,Drama
9541,Jersey Girl,Comedy
9890,The Stepford Wives,Action
14337,Primer,Science Fiction
11633,アップルシード,Animation
13700,Home on the Range,Western
2023,Hidalgo,Western
1777,Fahrenheit 9/11,Documentary
13476,Win a Date with Tad Hamilton!,Comedy
12153,White Chicks,Comedy
205,Hotel Rwanda,Drama
11358,Walking Tall,Adventure
13572,Twisted,Action
83,Open Water,Drama
3989,Team America: World Police,Music
9675,Sideways,Comedy
10762,Without a Paddle,Action
9384,Starsky & Hutch,Comedy
11132,Confessions of a Teenage Drama Queen,Music
6947,The Village,Drama
2122,The Whole Ten Yards,Comedy
615,The Passion of the Christ,Drama
11237,Anacondas: The Hunt for the Blood Orchid,Adventure
1677,Ray,Drama
10677,Dirty Dancing: Havana Nights,Drama
11823,Wimbledon,Comedy
11081,Taking Lives,Action
9833,The Phantom of the Opera,Thriller
401,Garden State,Comedy
8193,Napoleon Dynamite,Comedy
11026,Exorcist: The Beginning,Horror
11208,Wicker Park,Drama
421,The Life Aquatic with Steve Zissou,Adventure
10204,Around the World in 80 Days,Action
21301,Barbershop 2:  Back in Business,Comedy
10145,The Forgotten,Crime
15566,Surviving Christmas,Comedy
11866,Flight of the Phoenix,Action
11058,Godsend,Drama
12109,"It's All Gone Pete Tong",Drama
13416,Friday Night Lights,Drama
4599,Raising Helen,Drama
20912,She Hate Me,Comedy
15644,Paparazzi,Action
14024,Raise Your Voice,Music
11632,Vanity Fair,Drama
1997,Deux frères,Adventure
10718,Torque,Action
14292,Miracle,Drama
16617,Mindhunters,Mystery
12657,Soul Plane,Comedy
11217,Club Dread,Comedy
14844,Chasing Liberty,Comedy
8080,Suspect Zero,Crime
12634,The Big Bounce,Comedy
26579,The Heart is Deceitful Above All Things,Drama
16232,Mr. 3000,Comedy
15673,Connie and Carla,Comedy
11169,Spartan,Mystery
17047,Agent Cody Banks 2: Destination London,Comedy
19084,Johnson Family Vacation,Comedy
9372,Super Size Me,Documentary
18923,A Home at the End of the World,Romance
14846,Little Black Book,Comedy
8842,Against the Ropes,Romance
13702,A Dirty Shame,Comedy
11128,Ladder 49,Drama
20483,Catch That Kid,Family
15483,Il cartaio,Horror
291,Riding Giants,Documentary
12281,Mean Creek,Crime
23601,"We Don't Live Here Anymore",Drama
16784,Welcome to Mooseport,Comedy
20304,Never Die Alone,Action
20200,Narco,Comedy
1392,Born into Brothels,Documentary
238,The Godfather,Drama
10669,Deliverance,Drama
1688,Conquest of the Planet of the Apes,Action
573,Frenzy,Crime
692,Pink Flamingos,Comedy
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,Comedy
551,The Poseidon Adventure,Action
5916,The Getaway,Action
1891,The Empire Strikes Back,Adventure
694,The Shining,Horror
813,Airplane!,Comedy
525,The Blues Brothers,Music
5689,The Blue Lagoon,Romance
1578,Raging Bull,Drama
8536,Superman II,Action
4488,Friday the 13th,Horror
3604,Flash Gordon,Science Fiction
1955,The Elephant Man,Drama
790,The Fog,Horror
11977,Caddyshack,Comedy
11033,Dressed to Kill,Horror
14475,Used Cars,Action
10935,"Heaven's Gate",Action
11542,Altered States,Mystery
2768,American Gigolo,Thriller
23954,Atlantic City,Crime
11337,Stardust Memories,Comedy
36599,Prom Night,Horror
14460,Battle Beyond the Stars,Science Fiction
15668,Xanadu,Fantasy
14729,The Long Riders,Western
285,"Pirates of the Caribbean: At World's End",Adventure
675,Harry Potter and the Order of the Phoenix,Adventure
2062,Ratatouille,Animation
2503,The Bourne Ultimatum,Action
6977,No Country for Old Men,Crime
6479,I Am Legend,Drama
6637,National Treasure: Book of Secrets,Action
559,Spider-Man 3,Fantasy
5876,The Mist,Science Fiction
2270,Stardust,Adventure
1991,Death Proof,Action
1571,Live Free or Die Hard,Action
5174,Rush Hour 3,Action
5915,Into the Wild,Adventure
1271,300,Action
1250,Ghost Rider,Thriller
7326,Juno,Comedy
1265,Bridge to Terabithia,Adventure
7485,Shooter,Action
4347,Atonement,Drama
7345,There Will Be Blood,Drama
4982,American Gangster,Drama
810,Shrek the Third,Fantasy
13885,Sweeney Todd: The Demon Barber of Fleet Street,Drama
8363,Superbad,Comedy
6477,Alvin and the Chipmunks,Comedy
5559,Bee Movie,Family
1267,Meet the Robinsons,Animation
6023,P.S. I Love You,Drama
4964,Knocked Up,Comedy
3594,The Number 23,Thriller
1979,4: Rise of the Silver Surfer,Adventure
4523,Enchanted,Comedy
1949,Zodiac,Crime
298,"Ocean's Thirteen",Crime
1273,TMNT,Comedy
35,The Simpsons Movie,Animation
6538,"Charlie Wilson's War",Comedy
1562,28 Weeks Later,Horror
4349,The Kingdom,Thriller
440,Aliens vs Predator: Requiem,Fantasy
1272,Sunshine,Science Fiction
1268,"Mr. Bean's Holiday",Family
3432,Mr. Brooks,Drama
4513,30 Days of Night,Horror
2268,The Golden Compass,Adventure
5723,Once,Drama
3489,88 Minutes,Crime
4413,The Brave One,Crime
8271,Disturbia,Thriller
4515,Lions for Lambs,Action
5176,3:10 to Yuma,Western
5123,August Rush,Drama
13483,Awake,Thriller
10431,War,Action
23827,Paranormal Activity,Horror
2698,Evan Almighty,Fantasy
3563,I Now Pronounce You Chuck & Larry,Comedy
1738,Next,Action
9963,Premonition,Fantasy
663,Saw IV,Horror
5375,Fred Claus,Action
2976,Hairspray,Comedy
4141,"Shoot 'Em Up",Action
2252,Eastern Promises,Thriller
2310,Beowulf,Animation
3638,No Reservations,Comedy
9038,The Heartbreak Kid,Comedy
9408,"Surf's Up",Animation
3021,1408,Horror
1620,Hitman,Action
13680,The Game Plan,Comedy
285923,Grindhouse,Thriller
7942,Run Fatboy Run,Comedy
9966,The Messengers,Thriller
1858,Transformers,Adventure
7350,The Bucket List,Comedy
1691,Hostel: Part II,Horror
8398,The Hitcher,Action
5857,I Know Who Killed Me,Crime
2082,Halloween,Horror
2977,Becoming Jane,Drama
8461,Funny Games,Horror
4517,Elizabeth: The Golden Age,Drama
4858,The Invasion,Science Fiction
7972,"Before the Devil Knows You're Dead",Crime
14144,Daddy Day Camp,Comedy
10758,Waitress,Comedy
13474,P2,Horror
7737,Resident Evil: Extinction,Horror
13025,Diary of the Dead,Horror
4512,The Assassination of Jesse James by the Coward Robert Ford,Action
1988,A Mighty Heart,Drama
2196,Death at a Funeral,Comedy
1683,The Reaping,Horror
7183,Perfect Stranger,Crime
13614,Katyń,Drama
9757,Norbit,Comedy
11172,Music and Lyrics,Comedy
5125,Rendition,Drama
13195,Flawless,Crime
6973,In the Valley of Elah,History
10030,Good Luck Chuck,Comedy
9760,Epic Movie,Action
13067,In the Land of Women,Romance
16873,Battle for Terra,Science Fiction
12435,The Nanny Diaries,Comedy
14047,The Great Debaters,Drama
