id,vote_average,release_year,Profit Adj,Action,Family,Adventure,Foreign,Fantasy,Documentry,Music,Drama,Crime,Comedy,History,TV_Movie,Western,Mystery,Horror,Science_Fiction,Animation,Romance,War,Thriller
24274,5.9,1981,-6676165.10104777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2428,5.7,1965,-55364509.5500319,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
243,7,2000,21686892.3064143,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
24348,7.2,1988,-3523225.83571595,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2436,4.2,1994,-1704563.72641974,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
243683,6.7,2014,37917308.1298259,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
243688,5,2015,55602930.0147108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
243938,5,2015,-1550520.39777103,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
243940,4.9,2015,55945845.1438281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
24418,5.5,2009,-12024351.531441,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24420,6.5,2009,63250387.6043056,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24428,7.3,2012,1234247693.30858,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24438,5,2009,27727657.9430373,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
244539,7,2014,-4853546.52292734,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
244566,4.8,2014,-2129311.05152675,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
24469,6.6,2009,-652679.505972471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244783,5.7,2014,-5496840.19715033,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
244786,8.2,2014,9849312.26736694,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
245,6.4,2002,123650662.149296,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
245168,7.1,2015,1842225.58942074,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2453,6.4,1991,-24921448.7840821,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2454,6.1,2008,197140349.338468,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245846,5,2015,-9183921.71907444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
245891,7,2014,54104793.4499373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245916,6.5,2014,-2348002.93643827,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
24618,5.1,2005,-7975623.86019824,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
246403,4.9,2014,-896493.314260608,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
24662,7.1,1997,-38625595.4301395,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
24684,6.8,2009,18901848.4461575,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
246860,6.8,2014,-4647825.44219279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24739,6.9,1989,-3262206.43200987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
24746,5.8,1998,-2508855.87842917,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
248,6.1,1961,15319208.5367384,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
24803,6.5,2009,91009002.055365,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
24804,7.4,2009,-2646140.59541957,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24808,6.3,1983,-29213988.8279409,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2486,4.8,2006,161480338.878294,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249070,5.5,2015,43559824.3536773,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
24914,6.8,2003,-5.92676322391264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
249164,7.2,2014,62518910.4598179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24924,5.4,1988,3521654.84056427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24929,6.1,1988,5542596.27969172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2493,7.5,1987,28513340.1998031,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24940,5.3,2001,-4403222.70588234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
24961,6.1,1978,-9864132.58755453,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
249660,6.1,2014,11779833.4483162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24982,6.7,2003,4789857.12707502,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,6.4,2005,27791258.0463738,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2501,7.1,2002,186729743.0515,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
250124,6.8,2015,-481157.948290503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2502,7.1,2004,246474343.374546,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2503,7.2,2007,392087432.781288,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
250546,5.6,2014,229143332.820593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25066,5.1,1995,7.15483433553483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
251,6.7,1990,806077994.971942,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1
25132,4.8,2009,-11208347.6561095,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
251321,5.1,2014,-7319831.36665042,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25137,5.6,2009,-20949473.5147391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25147,6.7,1996,-9168479.39344288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25166,4.5,2000,-725342.253432661,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
25183,5.1,2009,301841.453322522,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
25188,7,1971,149886130.053534,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25195,6.3,2010,10922472,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25196,6.4,2009,32994836.0759544,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
252,7.2,1971,5385194.91443733,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252171,7,2014,-557260.085716733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
252512,5.9,2015,-2219512.82341436,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
252680,5.7,2014,5001254.52601115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
252838,6.5,2015,52255866.6074187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253,6.1,1973,760138651.857229,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253235,5.7,2014,-4317718.38377995,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
25330,6.6,1991,-19847260.5461584,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
253331,6.7,2015,11565488.7911849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253412,6.7,2015,136553317.19654,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
253414,5.1,2015,-11020984.2707669,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2539,5.6,2004,-28813379.0524497,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,6.4,2005,382981208.351491,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
254128,6.1,2015,331651419.513375,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
254191,5.3,2014,-912508.324360371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
254320,6.6,2015,4659348.06988685,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
254470,6.8,2015,237825593.836739,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
254473,5.8,2014,37669703.1968307,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
254904,6,2014,16170784.0971788,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
254905,5,2015,-3548345.51872797,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25624,6,1997,-22916751.5138342,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
256274,6.1,2014,32330295.8820782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
25643,5.5,2009,18430403.3015939,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
256591,6.7,2015,95553883.9162911,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
2567,6.7,2004,-16162235.5973701,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
256917,6.8,2014,-6429194.34929062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
256924,6.6,2015,768891.501687739,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
256961,5.3,2015,71389431.2286503,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
256962,7.1,2015,-12493301.0229476,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
257,6.6,2005,-8827877.63761558,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
25704,5.1,2009,-8735712.71319762,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257088,5.5,2015,26421202.4946709,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
257091,5.9,2015,61190509.8361757,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257211,7.1,2015,146799433.648249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
257344,5.8,2015,143186060.718133,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
257445,6.2,2015,84797112.4892705,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
25748,4.7,1993,9179065.70451039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2575,5.7,2001,8630837.66930037,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
25793,6.8,2009,54527680.751063,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
258480,7.1,2015,26194352.6744848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
25941,6.6,2009,3079436.16608878,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
260346,6.1,2015,255549597.638177,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2604,6.3,1989,258573772.795785,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2610,5.8,2005,1455643.46258335,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
261023,6.3,2015,43033604.8252139,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2612,6.2,1990,-7711557.92346298,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
261392,5.9,2015,191438.115767226,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26149,6.7,1999,-15892694.8436801,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2616,6.6,1989,113029800.546939,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2617,6.2,1988,35873323.9491573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26178,5.6,1984,-9863398.54217332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2619,6.1,1984,129765578.985063,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26198,5.3,1983,-5119143.453574,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2620,5.1,1986,7849270.63387462,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2621,5.5,2000,15967937.2304064,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
262340,5.2,2014,15750656.968192,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
262500,6.3,2015,170419069.935609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
263472,4.8,2015,2496918.46135588,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
26352,7.3,1994,28528410.3271443,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2636,5.5,1994,184422343.771998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2637,5.9,2002,28072990.5009622,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
26386,5.2,1988,40938269.4787726,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
26388,6.5,2010,17164830,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
26389,6.1,2010,615806,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
26390,6.1,2009,12741899.7459202,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2642,5.8,2002,40434879.3787791,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
26428,6.6,2009,-31466227.7578552,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
264644,8,2015,27049605.4581736,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
264656,6.2,2014,-12499215.6909703,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
264660,7.6,2015,20119852.0272651,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2649,7.3,1997,80724667.9413553,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
264999,6.3,2015,99003968.8782537,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
265177,8,2014,-1294989.54101112,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2652,6.8,2005,6780005.65650962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2655,6.1,2000,70234070.29846,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
26555,4.1,1986,-5354445.57730087,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
26579,5.6,2004,117872.33865702,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26602,4.8,2001,-17617803.2296268,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
2662,5.8,2003,11651477.1627589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
266294,5.9,2015,69010138.3955391,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
266396,5.6,2015,-26988419.0450956,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2666,7,1998,267961.805583894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
266639,5.7,2015,-2453009.64067576,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
266647,5.9,2015,-19882736.8515958,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,6.3,1999,324612379.634227,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2668,6.7,1999,138853201.635635,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
266856,7.8,2014,97821656.5085675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
26688,5.3,2009,14947306.7522937,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
26748,6.6,1996,11497040.993182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2675,6.3,2002,407620368.464426,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
268,6.9,1989,661992089.141135,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268238,6.4,2015,69899973.9640115,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2687,5.3,1992,-39848238.6533696,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
268920,5.5,2015,15345778.1678576,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
26978,5.1,1983,3283967.99663721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2698,5.2,2007,-2103337.16526309,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27,5.2,2004,-770796.641210376,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
27004,5.8,2010,-6953512,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
27022,5.8,2010,65283742,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
270303,6.6,2014,10592547.0838718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27064,6.3,1985,-9116656.31122675,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
270654,4.8,2014,13355820.2361862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
270946,6.5,2014,222491472.078506,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
271674,6.9,2014,-5430093.33415618,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
271718,6.1,2015,97332086.7338818,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
272,7.3,2005,250354339.126845,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
27205,7.9,2010,665500000,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
272693,6.8,2015,32226329.1004152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27274,5.6,1990,-3830008.66492122,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
272878,7,2015,22049864.8980594,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27298,6.2,2007,618889.08251276,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
273248,7.4,2015,102819262.399525,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
273477,6.2,2015,-128095.223638102,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
273481,7.1,2015,49703728.8503593,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
273895,7.5,2014,43095923.3431184,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
273899,5.6,2015,-12247334.5311728,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
274,7.9,1991,406265976.10465,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
274167,5.7,2015,175131483.582147,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
27418,5,1989,6935023.27225024,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
274479,6.4,2015,37843317.6289402,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
274854,5.6,2015,46364897.5994451,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2749,5.7,2001,-4482641.37452793,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
275,7.6,1996,74532265.0537187,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2755,6.7,2002,91931304.5411554,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2756,6.9,1989,35179871.1613892,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
275601,5.5,2015,21459292.3179114,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
27569,5.8,2010,-15865707,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2757,7.2,2002,16730629.2145783,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
27573,5.5,2010,96000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27576,6.2,2010,183329073,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
27578,5.9,2010,194470394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27579,5.6,2010,45464324,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
27581,6.1,2010,70432927,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
27582,6.3,2011,10732018.635708,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
27585,6.6,2010,129058,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27586,6.3,2010,-7004189,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2768,5.8,1980,47479620.8864382,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
276907,6.7,2015,16535147.2045352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
277,6.5,2003,87370514.4477892,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2770,5.9,2001,317174191.654279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
277216,7.7,2015,159744121.432587,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
27759,5.6,1963,-49841255.6009111,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
277685,5.6,2015,56931497.750141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
27791,4.8,1998,-627083.544299056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
278,8.4,1994,4915673.67862185,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2787,6.6,2000,38226394.5421797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2788,6.5,1994,12621916.531778,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2789,6.2,2004,12436532.0552545,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
279,7.5,1984,71310816.0697621,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
27932,6.1,1974,194580491.094626,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
28,7.8,1979,156151211.391106,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
280,7.5,1991,672458993.610679,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2800,5.2,2005,21140520.2715973,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28005,6.1,1996,1541882.43409712,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
280092,6.3,2015,86759504.7458179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
28032,6.3,1994,-24459434.9078003,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
28053,6.3,2009,681711.967972816,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
28089,6.9,2009,-5060392.48099484,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
281,6.5,1995,-48711126.7118299,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
28110,6.7,1973,4911159.57879931,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
28178,7.7,2009,32322945.5853765,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
281957,7.2,2015,366114301.669707,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
28200,5.6,2003,3556057.93434758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
28211,5.9,2009,-6647809.72821249,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
282296,6,2014,-908392.889545524,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
28260,5.6,1993,-2937116.08518362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
282813,4.7,2014,6784236.26353889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
282984,6.1,2015,15079790.6448921,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
28313,6.5,1995,-13445699.529584,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2832,7,2003,71428800.370968,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
283235,6.8,2015,-6061024.49314922,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283445,5.5,2015,39451439.2013668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28355,6,2009,2032800.8682499,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
283587,7.5,2015,-5436482.76794758,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
284,7.9,1960,162205284.058317,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
284276,6.1,2014,-4273603.64899431,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
284293,7.5,2014,33893924.39132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
